gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2016-10-27,08:00,Regular,Dalen,Eric,Kirkland,Courtney,Phillips,Jason,CHI,East,Central,Home,Win,240,0,105,25,12,5,1,21,92,36,0.3913,67,25,0.3731,25,11,0.44,30,22,0.7333,18,37,55,30,27,22,26,0,0,0,0,60.4396,69.4444,0.499,0.4511,35.2941,92.5,10.2389,5.2797,1.0559,1.4925,1.1413,79.0,65.8333,110.8736,104.538,6.3356,0.4186,17.5809,2.0833,41.6667,BOS,East,Atlantic,Away,Loss,240,1,99,22,12,6,6,25,76,38,0.5,53,30,0.566,23,8,0.3478,24,15,0.625,3,33,36,20,29,24,26,0,0,0,0,39.5604,57.8947,0.5719,0.5526,8.3333,91.6667,12.1753,6.3356,6.3356,11.3208,1.3026,70.25,58.5417,104.538,110.8736,-6.3356,0.4471,18.2482,1.8333,50.0,94.7024,94.7024
2016-10-27,10:30,Regular,Goble,John,Holtkamp,Lauren,Brothers,Tony,LAC,West,Pacific,Away,Win,241,0,114,12,8,10,4,25,91,37,0.4066,62,29,0.4677,29,8,0.2759,46,32,0.6957,15,33,48,28,30,24,32,0,0,0,0,50.0,32.4324,0.5124,0.4505,27.7778,78.5714,6.7092,9.8231,3.9293,6.4516,1.2527,73.75,61.2033,111.9838,104.1253,7.8585,0.4405,9.1436,1.5,125.0,POR,West,Northwest,Home,Loss,241,2,106,18,15,4,4,34,85,39,0.4588,67,35,0.5224,18,4,0.2222,32,24,0.75,9,39,48,27,22,33,24,0,0,0,0,50.0,46.1538,0.5349,0.4824,18.75,81.25,13.1487,3.9293,3.9293,5.9701,1.2471,62.5,51.8672,104.1253,111.9838,-7.8585,0.4286,13.6281,1.2,26.6667,101.8004,101.378
2016-10-27,10:30,Regular,Goble,John,Holtkamp,Lauren,Brothers,Tony,POR,West,Northwest,Home,Loss,241,2,106,18,15,4,4,34,85,39,0.4588,67,35,0.5224,18,4,0.2222,32,24,0.75,9,39,48,27,22,33,24,0,0,0,0,50.0,46.1538,0.5349,0.4824,21.4286,72.2222,13.1487,3.9293,3.9293,5.9701,1.2471,62.5,51.8672,104.1253,111.9838,-7.8585,0.4286,13.6281,1.2,26.6667,LAC,West,Pacific,Away,Win,241,0,114,12,8,10,4,25,91,37,0.4066,62,29,0.4677,29,8,0.2759,46,32,0.6957,15,33,48,28,30,24,32,0,0,0,0,50.0,32.4324,0.5124,0.4505,31.25,68.75,6.7092,9.8231,3.9293,6.4516,1.2527,73.75,61.2033,111.9838,104.1253,7.8585,0.4405,9.1436,1.5,125.0,101.8004,101.378
2016-10-27,10:30,Regular,Buchert,Nick,Callahan,Mike,Brown,Tony,SA,West,Southwest,Away,Win,240,2,102,23,10,10,8,26,79,36,0.4557,61,30,0.4918,18,6,0.3333,27,24,0.8889,9,31,40,27,26,23,26,0,0,0,0,50.0,63.8889,0.5612,0.4937,20.9302,83.7838,9.9128,10.8648,8.6918,13.1148,1.2911,82.875,69.0625,110.8209,102.1291,8.6918,0.45,18.5664,2.3,100.0,SAC,West,Pacific,Home,Loss,240,1,94,22,16,7,0,21,70,28,0.4,50,22,0.44,20,6,0.3,38,32,0.8421,6,34,40,29,28,14,23,0,0,0,0,50.0,78.5714,0.542,0.4429,15.0,85.0,15.5763,7.6054,0.0,0.0,1.3429,61.25,51.0417,102.1291,110.8209,-8.6918,0.35,17.6395,1.375,43.75,92.0404,92.0404
2016-10-27,10:30,Regular,Buchert,Nick,Callahan,Mike,Brown,Tony,SAC,West,Pacific,Home,Loss,240,1,94,22,16,7,0,21,70,28,0.4,50,22,0.44,20,6,0.3,38,32,0.8421,6,34,40,29,28,14,23,0,0,0,0,50.0,78.5714,0.542,0.4429,16.2162,79.0698,15.5763,7.6054,0.0,0.0,1.3429,61.25,51.0417,102.1291,110.8209,-8.6918,0.35,17.6395,1.375,43.75,SA,West,Southwest,Away,Win,240,2,102,23,10,10,8,26,79,36,0.4557,61,30,0.4918,18,6,0.3333,27,24,0.8889,9,31,40,27,26,23,26,0,0,0,0,50.0,63.8889,0.5612,0.4937,22.5,77.5,9.9128,10.8648,8.6918,13.1148,1.2911,82.875,69.0625,110.8209,102.1291,8.6918,0.45,18.5664,2.3,100.0,92.0404,92.0404
2016-10-28,07:00,Regular,Tiven,Josh,Mauer,Ken,Smith,Michael,CLE,East,Central,Away,Win,239,2,94,20,18,8,3,15,79,33,0.4177,47,21,0.4468,32,12,0.375,22,16,0.7273,9,31,40,28,22,21,23,0,0,0,0,43.956,60.6061,0.53,0.4937,21.4286,63.2653,16.8729,8.4729,3.1774,6.383,1.1899,64.25,53.7657,99.557,96.3796,3.1774,0.375,15.7878,1.1111,44.4444,TOR,East,Atlantic,Home,Loss,239,1,91,12,18,9,3,20,90,35,0.3889,74,31,0.4189,16,4,0.25,18,17,0.9444,18,33,51,23,17,27,24,0,0,0,0,56.044,34.2857,0.4647,0.4111,35.2941,64.7059,15.528,9.5321,3.1774,4.0541,1.0111,55.5,46.4435,96.3796,99.557,-3.1774,0.3889,9.3809,0.6667,50.0,94.4183,94.8134
2016-10-28,07:00,Regular,Tiven,Josh,Mauer,Ken,Smith,Michael,TOR,East,Atlantic,Home,Loss,239,1,91,12,18,9,3,20,90,35,0.3889,74,31,0.4189,16,4,0.25,18,17,0.9444,18,33,51,23,17,27,24,0,0,0,0,56.044,34.2857,0.4647,0.4111,36.7347,78.5714,15.528,9.5321,3.1774,4.0541,1.0111,55.5,46.4435,96.3796,99.557,-3.1774,0.3889,9.3809,0.6667,50.0,CLE,East,Central,Away,Win,239,2,94,20,18,8,3,15,79,33,0.4177,47,21,0.4468,32,12,0.375,22,16,0.7273,9,31,40,28,22,21,23,0,0,0,0,43.956,60.6061,0.53,0.4937,22.5,77.5,16.8729,8.4729,3.1774,6.383,1.1899,64.25,53.7657,99.557,96.3796,3.1774,0.375,15.7878,1.1111,44.4444,94.4183,94.8134
2016-10-28,07:30,Regular,Foster,Scott,Wood,Leon,Ayotte,Mark,IND,East,Central,Away,Loss,241,2,94,22,13,7,6,22,98,37,0.3776,74,30,0.4054,24,7,0.2917,20,13,0.65,14,35,49,27,21,31,15,0,0,0,0,48.5149,59.4595,0.4401,0.4133,25.9259,74.4681,10.8514,7.0109,6.0093,8.1081,0.9592,64.25,53.3195,94.1458,103.1598,-9.014,0.3814,15.5148,1.6923,53.8462,BKN,East,Atlantic,Home,Win,240,2,103,20,16,6,4,23,87,38,0.4368,54,28,0.5185,33,10,0.303,20,17,0.85,12,40,52,20,32,20,31,0,0,0,0,51.4851,52.6316,0.5376,0.4943,23.0769,76.9231,14.3113,6.0093,4.0062,7.4074,1.1839,74.75,62.2917,103.1598,94.1458,9.014,0.4176,15.1745,1.25,37.5,99.8451,99.4308
2016-10-28,07:30,Regular,Foster,Scott,Wood,Leon,Ayotte,Mark,BKN,East,Atlantic,Home,Win,240,2,103,20,16,6,4,23,87,38,0.4368,54,28,0.5185,33,10,0.303,20,17,0.85,12,40,52,20,32,20,31,0,0,0,0,51.4851,52.6316,0.5376,0.4943,25.5319,74.0741,14.3113,6.0093,4.0062,7.4074,1.1839,74.75,62.2917,103.1598,94.1458,9.014,0.4176,15.1745,1.25,37.5,IND,East,Central,Away,Loss,241,2,94,22,13,7,6,22,98,37,0.3776,74,30,0.4054,24,7,0.2917,20,13,0.65,14,35,49,27,21,31,15,0,0,0,0,48.5149,59.4595,0.4401,0.4133,28.5714,71.4286,10.8514,7.0109,6.0093,8.1081,0.9592,64.25,53.3195,94.1458,103.1598,-9.014,0.3814,15.5148,1.6923,53.8462,99.8451,99.8451
2016-10-28,07:30,Regular,Williams,James,Blair,Curtis,Kennedy,Bill,ORL,East,Southeast,Away,Loss,239,2,82,20,9,8,3,13,95,33,0.3474,69,25,0.3623,26,8,0.3077,12,8,0.6667,14,30,44,22,9,20,31,0,0,0,0,45.3608,60.6061,0.4089,0.3895,24.1379,76.9231,8.2357,8.3955,3.1483,4.3478,0.8632,58.25,48.7448,86.0537,113.3391,-27.2854,0.3667,15.4703,2.2222,88.8889,DET,East,Central,Home,Win,239,2,108,27,12,8,4,11,95,48,0.5053,76,41,0.5395,19,7,0.3684,6,5,0.8333,9,44,53,24,30,32,22,0,0,0,0,54.6392,56.25,0.5531,0.5421,16.9811,83.0189,10.9449,8.3955,4.1977,5.2632,1.1368,98.0,82.0084,113.3391,86.0537,27.2854,0.4898,19.76,2.25,66.6667,95.2893,95.688
2016-10-28,07:30,Regular,Williams,James,Blair,Curtis,Kennedy,Bill,DET,East,Central,Home,Win,239,2,108,27,12,8,4,11,95,48,0.5053,76,41,0.5395,19,7,0.3684,6,5,0.8333,9,44,53,24,30,32,22,0,0,0,0,54.6392,56.25,0.5531,0.5421,23.0769,75.8621,10.9449,8.3955,4.1977,5.2632,1.1368,98.0,82.0084,113.3391,86.0537,27.2854,0.4898,19.76,2.25,66.6667,ORL,East,Southeast,Away,Loss,239,2,82,20,9,8,3,13,95,33,0.3474,69,25,0.3623,26,8,0.3077,12,8,0.6667,14,30,44,22,9,20,31,0,0,0,0,45.3608,60.6061,0.4089,0.3895,31.8182,68.1818,8.2357,8.3955,3.1483,4.3478,0.8632,58.25,48.7448,86.0537,113.3391,-27.2854,0.3667,15.4703,2.2222,88.8889,95.2893,95.688
2016-10-28,08:00,Regular,Mott,Rodney,Boland,Matt,Richardson,Derek,CHA,East,Southeast,Away,Win,238,2,97,20,8,10,9,20,92,35,0.3804,70,28,0.4,22,7,0.3182,24,20,0.8333,13,36,49,21,25,27,24,0,0,0,0,48.5149,57.1429,0.4729,0.4185,24.0741,76.5957,7.2359,10.2355,9.2119,12.8571,1.0543,80.0,67.2269,99.2839,93.1427,6.1412,0.4023,15.3186,2.5,125.0,MIA,East,Southeast,Home,Loss,240,2,91,19,20,2,4,23,86,32,0.3721,52,18,0.3462,34,14,0.4118,20,13,0.65,11,41,52,23,34,20,14,0,0,0,0,51.4851,59.375,0.48,0.4535,21.1538,78.8462,17.4216,2.0471,4.0942,7.6923,1.0581,54.25,45.2083,93.1427,99.2839,-6.1412,0.3368,14.2003,0.95,10.0,97.6996,98.5206
2016-10-28,08:00,Regular,Mott,Rodney,Boland,Matt,Richardson,Derek,MIA,East,Southeast,Home,Loss,240,2,91,19,20,2,4,23,86,32,0.3721,52,18,0.3462,34,14,0.4118,20,13,0.65,11,41,52,23,34,20,14,0,0,0,0,51.4851,59.375,0.48,0.4535,23.4043,75.9259,17.4216,2.0471,4.0942,7.6923,1.0581,54.25,45.2083,93.1427,99.2839,-6.1412,0.3368,14.2003,0.95,10.0,CHA,East,Southeast,Away,Win,238,2,97,20,8,10,9,20,92,35,0.3804,70,28,0.4,22,7,0.3182,24,20,0.8333,13,36,49,21,25,27,24,0,0,0,0,48.5149,57.1429,0.4729,0.4185,26.5306,73.4694,7.2359,10.2355,9.2119,12.8571,1.0543,80.0,67.2269,99.2839,93.1427,6.1412,0.4023,15.3186,2.5,125.0,97.6996,97.6996
2016-10-28,08:00,Regular,VanDuyne,Justin,Richardson,Leroy,Zarba,Zach,PHO,West,Pacific,Away,Loss,264,1,110,15,15,11,3,29,94,42,0.4468,66,37,0.5606,28,5,0.1786,32,21,0.6563,7,37,44,40,13,30,19,8,0,0,0,43.5644,35.7143,0.5089,0.4734,14.0,72.549,12.1872,9.5336,2.6001,4.5455,1.1702,61.75,46.7803,95.3362,97.9362,-2.6,0.4118,10.8633,1.0,73.3333,OKC,West,Northwest,Home,Win,264,2,113,13,22,11,3,24,96,40,0.4167,75,35,0.4667,21,5,0.2381,38,28,0.7368,14,43,57,25,24,28,25,11,0,0,0,56.4356,32.5,0.5012,0.4427,24.5614,75.4386,16.3302,9.5336,2.6001,4.0,1.1771,66.0,50.0,97.9362,95.3362,2.6,0.3846,8.8004,0.5909,50.0,115.3812,104.892
2016-10-28,08:00,Regular,VanDuyne,Justin,Richardson,Leroy,Zarba,Zach,OKC,West,Northwest,Home,Win,264,2,113,13,22,11,3,24,96,40,0.4167,75,35,0.4667,21,5,0.2381,38,28,0.7368,14,43,57,25,24,28,25,11,0,0,0,56.4356,32.5,0.5012,0.4427,27.451,86.0,16.3302,9.5336,2.6001,4.0,1.1771,66.0,50.0,97.9362,95.3362,2.6,0.3846,8.8004,0.5909,50.0,PHO,West,Pacific,Away,Loss,264,1,110,15,15,11,3,29,94,42,0.4468,66,37,0.5606,28,5,0.1786,32,21,0.6563,7,37,44,40,13,30,19,8,0,0,0,43.5644,35.7143,0.5089,0.4734,15.9091,84.0909,12.1872,9.5336,2.6001,4.5455,1.1702,61.75,46.7803,95.3362,97.9362,-2.6,0.4118,10.8633,1.0,73.3333,115.3812,104.892
2016-10-28,08:30,Regular,Taylor,Ben,Malloy,Ed,Lewis,Eric,HOU,West,Southwest,Away,Win,241,1,106,21,19,6,1,22,70,33,0.4714,38,18,0.4737,32,15,0.4688,31,25,0.8065,5,36,41,24,28,25,29,0,0,0,0,54.6667,63.6364,0.6337,0.5786,15.1515,85.7143,18.5113,6.3789,1.0631,2.6316,1.5143,71.875,59.6473,112.6932,104.188,8.5052,0.3929,16.9848,1.1053,31.5789,DAL,West,Southwest,Home,Loss,238,2,98,13,10,11,2,21,80,35,0.4375,51,27,0.5294,29,8,0.2759,24,20,0.8333,6,28,34,24,26,17,31,0,0,0,0,45.3333,37.1429,0.5411,0.4875,17.6471,82.3529,9.9443,11.6946,2.1263,3.9216,1.225,61.5,51.6807,104.188,112.6932,-8.5052,0.4167,11.4477,1.3,110.0,94.0607,93.6704
2016-10-28,08:30,Regular,Taylor,Ben,Malloy,Ed,Lewis,Eric,DAL,West,Southwest,Home,Loss,238,2,98,13,10,11,2,21,80,35,0.4375,51,27,0.5294,29,8,0.2759,24,20,0.8333,6,28,34,24,26,17,31,0,0,0,0,45.3333,37.1429,0.5411,0.4875,14.2857,84.8485,9.9443,11.6946,2.1263,3.9216,1.225,61.5,51.6807,104.188,112.6932,-8.5052,0.4167,11.4477,1.3,110.0,HOU,West,Southwest,Away,Win,241,1,106,21,19,6,1,22,70,33,0.4714,38,18,0.4737,32,15,0.4688,31,25,0.8065,5,36,41,24,28,25,29,0,0,0,0,54.6667,63.6364,0.6337,0.5786,12.1951,87.8049,18.5113,6.3789,1.0631,2.6316,1.5143,71.875,59.6473,112.6932,104.188,8.5052,0.3929,16.9848,1.1053,31.5789,94.0607,94.8511
2016-10-28,09:00,Regular,Petraitis,Gediminas,Fraher,Pat,Spooner,Bill,LAL,West,Pacific,Away,Loss,239,1,89,16,17,6,7,29,84,32,0.381,61,23,0.377,23,9,0.3913,21,16,0.7619,11,32,43,27,16,22,24,0,0,0,0,47.7778,50.0,0.4773,0.4345,24.4444,71.1111,15.4209,6.4102,7.4786,11.4754,1.0595,50.625,42.364,95.0854,102.564,-7.4786,0.3556,12.6743,0.9412,35.2941,UTA,West,Northwest,Home,Win,240,2,96,14,14,4,7,18,75,31,0.4133,50,25,0.5,25,6,0.24,40,28,0.7,13,34,47,28,20,17,31,0,0,0,0,52.2222,45.1613,0.5184,0.4533,27.6596,72.3404,13.1332,4.2735,7.4786,14.0,1.28,65.25,54.375,102.564,95.0854,7.4786,0.4079,11.6086,1.0,28.5714,93.6001,93.9917
2016-10-28,09:00,Regular,Petraitis,Gediminas,Fraher,Pat,Spooner,Bill,UTA,West,Northwest,Home,Win,240,2,96,14,14,4,7,18,75,31,0.4133,50,25,0.5,25,6,0.24,40,28,0.7,13,34,47,28,20,17,31,0,0,0,0,52.2222,45.1613,0.5184,0.4533,28.8889,75.5556,13.1332,4.2735,7.4786,14.0,1.28,65.25,54.375,102.564,95.0854,7.4786,0.4079,11.6086,1.0,28.5714,LAL,West,Pacific,Away,Loss,239,1,89,16,17,6,7,29,84,32,0.381,61,23,0.377,23,9,0.3913,21,16,0.7619,11,32,43,27,16,22,24,0,0,0,0,47.7778,50.0,0.4773,0.4345,25.5814,74.4186,15.4209,6.4102,7.4786,11.4754,1.0595,50.625,42.364,95.0854,102.564,-7.4786,0.3556,12.6743,0.9412,35.2941,93.6001,93.6001
2016-10-28,09:30,Regular,Kogut,Marat,Wall,Scott,Washington,Tom,GS,West,Pacific,Away,Win,239,2,122,32,14,8,2,22,91,44,0.4835,63,35,0.5556,28,9,0.3214,28,25,0.8929,9,40,49,32,27,33,30,0,0,0,0,50.0,72.7273,0.5904,0.533,19.5652,76.9231,11.9332,7.3574,1.8393,3.1746,1.3407,99.25,83.0544,112.1996,104.8422,7.3574,0.4583,21.4305,2.2857,57.1429,NO,West,Southwest,Home,Loss,241,2,114,29,15,8,6,24,100,47,0.47,78,42,0.5385,22,5,0.2273,23,15,0.6522,12,37,49,22,28,31,33,0,0,0,0,50.0,61.7021,0.5176,0.495,24.4898,75.5102,11.9885,7.3574,5.518,7.6923,1.14,86.125,71.473,104.8422,112.1996,-7.3574,0.4563,18.8165,1.9333,53.3333,108.7348,109.1898
2016-10-28,09:30,Regular,Kogut,Marat,Wall,Scott,Washington,Tom,NO,West,Southwest,Home,Loss,241,2,114,29,15,8,6,24,100,47,0.47,78,42,0.5385,22,5,0.2273,23,15,0.6522,12,37,49,22,28,31,33,0,0,0,0,50.0,61.7021,0.5176,0.495,23.0769,80.4348,11.9885,7.3574,5.518,7.6923,1.14,86.125,71.473,104.8422,112.1996,-7.3574,0.4563,18.8165,1.9333,53.3333,GS,West,Pacific,Away,Win,239,2,122,32,14,8,2,22,91,44,0.4835,63,35,0.5556,28,9,0.3214,28,25,0.8929,9,40,49,32,27,33,30,0,0,0,0,50.0,72.7273,0.5904,0.533,18.3673,81.6327,11.9332,7.3574,1.8393,3.1746,1.3407,99.25,83.0544,112.1996,104.8422,7.3574,0.4583,21.4305,2.2857,57.1429,108.7348,108.2836
2016-10-29,01:00,Regular,Cutler,Kevin,Kirkland,Courtney,Stafford,Derrick,ATL,East,Southeast,Away,Win,239,1,104,31,12,11,7,14,85,42,0.4941,65,37,0.5692,20,5,0.25,23,15,0.6522,6,41,47,29,24,21,30,0,0,0,0,54.6512,73.8095,0.5467,0.5235,14.6341,91.1111,11.2024,10.9713,6.9818,10.7692,1.2235,98.375,82.3222,103.7291,71.8124,31.9167,0.4615,22.4443,2.5833,91.6667,PHI,East,Atlantic,Home,Loss,239,2,72,16,20,9,5,20,80,28,0.35,62,23,0.371,18,5,0.2778,15,11,0.7333,4,35,39,24,15,19,14,0,0,0,0,45.3488,57.1429,0.4157,0.3813,10.2564,89.7436,18.7617,8.9766,4.987,8.0645,0.9,36.625,30.6485,71.8124,103.7291,-31.9167,0.2917,13.0506,0.8,45.0,100.2612,100.6807
2016-10-29,01:00,Regular,Cutler,Kevin,Kirkland,Courtney,Stafford,Derrick,PHI,East,Atlantic,Home,Loss,239,2,72,16,20,9,5,20,80,28,0.35,62,23,0.371,18,5,0.2778,15,11,0.7333,4,35,39,24,15,19,14,0,0,0,0,45.3488,57.1429,0.4157,0.3813,8.8889,85.3659,18.7617,8.9766,4.987,8.0645,0.9,36.625,30.6485,71.8124,103.7291,-31.9167,0.2917,13.0506,0.8,45.0,ATL,East,Southeast,Away,Win,239,1,104,31,12,11,7,14,85,42,0.4941,65,37,0.5692,20,5,0.25,23,15,0.6522,6,41,47,29,24,21,30,0,0,0,0,54.6512,73.8095,0.5467,0.5235,12.766,87.234,11.2024,10.9713,6.9818,10.7692,1.2235,98.375,82.3222,103.7291,71.8124,31.9167,0.4615,22.4443,2.5833,91.6667,100.2612,100.6807
2016-10-29,07:00,Regular,Smith,Aaron,McCutchen,Monty,Ayotte,Mark,BOS,East,Atlantic,Away,Win,240,1,104,25,13,4,6,26,81,39,0.4815,50,24,0.48,31,15,0.4839,17,11,0.6471,4,38,42,28,16,27,33,0,0,0,0,52.5,64.1026,0.5877,0.5741,11.1111,86.3636,12.8104,4.2073,6.3109,12.0,1.284,78.375,65.3125,109.3887,103.0778,6.3109,0.4333,19.766,1.9231,30.7692,CHA,East,Southeast,Home,Loss,239,0,98,22,9,8,6,17,79,32,0.4051,47,23,0.4894,32,9,0.2813,33,25,0.7576,6,32,38,19,22,31,26,0,0,0,0,47.5,68.75,0.524,0.462,15.7895,84.2105,8.7788,8.4145,6.3109,12.766,1.2405,74.875,62.6569,103.0778,109.3887,-6.3109,0.3902,17.6678,2.4444,88.8889,95.0738,95.0738
2016-10-29,07:00,Regular,Smith,Aaron,McCutchen,Monty,Ayotte,Mark,CHA,East,Southeast,Home,Loss,239,0,98,22,9,8,6,17,79,32,0.4051,47,23,0.4894,32,9,0.2813,33,25,0.7576,6,32,38,19,22,31,26,0,0,0,0,47.5,68.75,0.524,0.462,13.6364,88.8889,8.7788,8.4145,6.3109,12.766,1.2405,74.875,62.6569,103.0778,109.3887,-6.3109,0.3902,17.6678,2.4444,88.8889,BOS,East,Atlantic,Away,Win,240,1,104,25,13,4,6,26,81,39,0.4815,50,24,0.48,31,15,0.4839,17,11,0.6471,4,38,42,28,16,27,33,0,0,0,0,52.5,64.1026,0.5877,0.5741,9.5238,90.4762,12.8104,4.2073,6.3109,12.0,1.284,78.375,65.3125,109.3887,103.0778,6.3109,0.4333,19.766,1.9231,30.7692,95.0738,95.4716
2016-10-29,07:30,Regular,Forte,Brian,Washington,C.J.,Crawford,Dan,ORL,East,Southeast,Away,Loss,241,1,99,21,21,6,5,23,84,38,0.4524,56,30,0.5357,28,8,0.2857,26,15,0.5769,13,37,50,20,25,17,37,0,0,0,0,55.5556,55.2632,0.5187,0.5,32.5,74.0,18.035,6.1876,5.1563,8.9286,1.1786,66.5,55.1867,102.095,108.2826,-6.1876,0.413,15.2794,1.0,28.5714,CLE,East,Central,Home,Win,240,1,105,17,9,8,6,27,88,36,0.4091,51,25,0.4902,37,11,0.2973,30,22,0.7333,13,27,40,33,29,18,25,0,0,0,0,44.4444,47.2222,0.5188,0.4716,32.5,67.5,8.167,8.2501,6.1876,11.7647,1.1932,69.5,57.9167,108.2826,102.095,6.1876,0.4286,13.3648,1.8889,88.8889,96.9685,96.5661
2016-10-29,07:30,Regular,Forte,Brian,Washington,C.J.,Crawford,Dan,CLE,East,Central,Home,Win,240,1,105,17,9,8,6,27,88,36,0.4091,51,25,0.4902,37,11,0.2973,30,22,0.7333,13,27,40,33,29,18,25,0,0,0,0,44.4444,47.2222,0.5188,0.4716,26.0,67.5,8.167,8.2501,6.1876,11.7647,1.1932,69.5,57.9167,108.2826,102.095,6.1876,0.4286,13.3648,1.8889,88.8889,ORL,East,Southeast,Away,Loss,241,1,99,21,21,6,5,23,84,38,0.4524,56,30,0.5357,28,8,0.2857,26,15,0.5769,13,37,50,20,25,17,37,0,0,0,0,55.5556,55.2632,0.5187,0.5,26.0,74.0,18.035,6.1876,5.1563,8.9286,1.1786,66.5,55.1867,102.095,108.2826,-6.1876,0.413,15.2794,1.0,28.5714,96.9685,96.9685
2016-10-29,07:30,Regular,Anderson,Steven,Zielinski,Gary,Capers,James,MEM,West,Southwest,Away,Loss,240,2,104,19,12,3,2,30,86,37,0.4302,61,28,0.459,25,9,0.36,26,21,0.8077,11,29,40,19,30,28,27,0,0,0,0,49.3827,51.3514,0.5337,0.4826,23.913,82.8571,10.9649,3.095,2.0633,3.2787,1.2093,59.5,49.5833,107.293,114.5147,-7.2217,0.4253,14.7929,1.5833,25.0,NY,East,Atlantic,Home,Win,241,3,111,24,13,4,4,25,76,40,0.5263,55,34,0.6182,21,6,0.2857,39,25,0.641,6,35,41,32,25,25,29,0,0,0,0,50.6173,60.0,0.5957,0.5658,14.6341,85.3659,12.2457,4.1267,4.1267,7.2727,1.4605,78.125,64.834,114.5147,107.293,7.2217,0.4819,18.4388,1.8462,30.7692,96.9308,96.9308
2016-10-29,07:30,Regular,Anderson,Steven,Zielinski,Gary,Capers,James,NY,East,Atlantic,Home,Win,241,3,111,24,13,4,4,25,76,40,0.5263,55,34,0.6182,21,6,0.2857,39,25,0.641,6,35,41,32,25,25,29,0,0,0,0,50.6173,60.0,0.5957,0.5658,17.1429,76.087,12.2457,4.1267,4.1267,7.2727,1.4605,78.125,64.834,114.5147,107.293,7.2217,0.4819,18.4388,1.8462,30.7692,MEM,West,Southwest,Away,Loss,240,2,104,19,12,3,2,30,86,37,0.4302,61,28,0.459,25,9,0.36,26,21,0.8077,11,29,40,19,30,28,27,0,0,0,0,49.3827,51.3514,0.5337,0.4826,27.5,72.5,10.9649,3.095,2.0633,3.2787,1.2093,59.5,49.5833,107.293,114.5147,-7.2217,0.4253,14.7929,1.5833,25.0,96.9308,96.5286
2016-10-29,08:00,Regular,Lindsay,Mark,Blair,Curtis,Zarba,Zach,IND,East,Central,Away,Loss,243,1,101,34,13,8,7,16,88,43,0.4886,70,36,0.5143,18,7,0.3889,9,8,0.8889,8,25,33,20,21,26,34,0,0,0,0,41.25,79.0698,0.5492,0.5284,19.0476,65.7895,12.3857,8.5644,7.4939,10.0,1.1477,86.375,71.0905,108.1258,126.3252,-18.1994,0.4624,24.4675,2.6154,61.5385,CHI,East,Central,Home,Win,241,2,118,34,12,8,6,14,86,45,0.5233,65,36,0.5538,21,9,0.4286,21,19,0.9048,13,34,47,24,38,30,26,0,0,0,0,58.75,75.5556,0.6195,0.5756,27.6596,72.3404,11.1899,8.5644,6.4233,9.2308,1.3721,113.125,93.8797,126.3252,108.1258,18.1994,0.5294,24.0725,2.8333,66.6667,93.4097,92.2565
2016-10-29,08:00,Regular,Lindsay,Mark,Blair,Curtis,Zarba,Zach,CHI,East,Central,Home,Win,241,2,118,34,12,8,6,14,86,45,0.5233,65,36,0.5538,21,9,0.4286,21,19,0.9048,13,34,47,24,38,30,26,0,0,0,0,58.75,75.5556,0.6195,0.5756,34.2105,80.9524,11.1899,8.5644,6.4233,9.2308,1.3721,113.125,93.8797,126.3252,108.1258,18.1994,0.5294,24.0725,2.8333,66.6667,IND,East,Central,Away,Loss,243,1,101,34,13,8,7,16,88,43,0.4886,70,36,0.5143,18,7,0.3889,9,8,0.8889,8,25,33,20,21,26,34,0,0,0,0,41.25,79.0698,0.5492,0.5284,24.2424,75.7576,12.3857,8.5644,7.4939,10.0,1.1477,86.375,71.0905,108.1258,126.3252,-18.1994,0.4624,24.4675,2.6154,61.5385,93.4097,93.0221
